TEMP,HUMIDITY,CLOUD_COVER,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JUN_SEP,ANNUAL,FLOOD
28.1,74.0,48.0,28.9,31.0,42.5,65.2,115.4,290.3,326.4,285.3,184.5,100.0,54.1,18.6,1086.5,1542.2,1
30.4,65.0,44.0,0.0,1.7,10.3,27.3,59.0,291.5,215.2,275.4,176.7,45.2,32.7,20.0,958.8,1155.0,0
34.0,79.0,40.0,24.9,46.1,21.2,80.9,101.1,308.6,239.3,398.1,212.3,175.2,35.5,29.4,1158.4,1672.8,1
29.4,74.0,25.0,0.0,1.3,14.5,13.9,42.1,202.0,274.4,226.0,145.7,25.3,11.0,0.0,848.1,956.3,0
29.5,65.0,30.0,0.0,0.0,0.0,1.5,69.1,386.1,266.2,259.3,215.2,56.0,0.0,0.0,1126.7,1253.4,0
28.0,72.0,37.0,27.6,22.6,30.1,30.1,50.2,183.6,354.9,366.2,87.1,112.4,21.5,14.0,991.7,1300.2,1
27.1,69.0,39.0,0.1,0.0,10.2,18.1,48.5,191.2,346.2,296.5,166.9,106.7,22.7,17.1,1000.9,1224.3,0
30.8,76.0,29.0,0.0,0.0,1.4,22.5,88.7,261.0,334.5,185.0,225.0,99.5,18.1,20.0,1005.6,1255.8,0
27.1,82.0,57.0,66.3,52.4,76.5,100.3,112.9,428.2,345.0,371.1,238.6,133.9,90.6,81.2,1382.9,2097.0,1
29.2,63.0,50.0,15.6,9.8,17.2,33.8,99.4,211.4,224.6,219.9,160.5,121.2,33.2,7.7,816.4,1154.3,1
27.9,75.0,43.0,28.3,30.5,21.4,36.7,99.0,256.6,345.9,382.8,231.0,124.0,23.1,38.2,1216.3,1617.7,0
30.1,73.0,39.0,24.9,18.4,36.3,23.5,66.5,318.9,341.1,241.9,240.4,94.9,13.3,20.7,1142.2,1440.8,1
29.7,78.0,36.0,0.8,24.4,21.0,34.8,38.9,264.2,171.9,467.4,214.7,101.2,30.8,18.0,1118.2,1388.0,1
31.3,75.0,30.0,0.0,0.0,0.0,23.7,57.4,229.4,247.7,362.9,151.7,70.2,39.7,4.1,991.8,1186.9,0
27.9,69.0,39.0,1.8,15.2,26.1,40.1,62.8,281.9,259.3,234.6,211.3,58.1,10.6,3.1,987.2,1205.0,0
28.4,72.0,40.0,23.0,19.1,16.2,18.1,92.5,274.2,316.3,290.4,181.1,120.1,26.7,17.5,1062.0,1395.2,0
26.8,69.0,28.0,0.0,0.0,0.0,2.2,72.8,287.7,232.8,304.7,204.5,93.8,0.0,0.0,1029.7,1198.5,0
28.0,80.0,41.0,9.5,21.5,22.9,55.3,74.9,349.6,326.3,354.1,285.3,86.5,42.0,28.4,1315.3,1656.3,1
29.8,74.0,37.0,17.8,18.7,37.6,11.2,84.2,275.1,295.6,313.9,80.9,84.4,30.3,20.0,965.5,1269.7,0
30.7,85.0,23.0,14.1,5.7,6.3,22.2,82.5,273.2,297.7,359.8,202.2,83.6,44.0,20.2,1132.9,1411.6,1
27.0,74.0,31.0,0.0,2.2,10.0,14.2,78.9,259.2,254.4,270.3,109.3,76.6,22.9,3.9,893.2,1101.8,0
30.9,70.0,,0.0,8.1,16.9,11.2,65.8,272.7,257.5,254.5,295.7,77.4,6.2,14.7,1080.4,1280.7,0
32.0,65.0,53.0,14.4,25.9,33.4,44.5,38.4,270.2,252.4,277.1,186.1,120.9,70.2,23.1,985.8,1356.7,0
29.9,63.0,42.0,0.0,0.0,4.4,16.1,49.9,243.0,315.8,322.8,216.6,54.3,13.9,0.0,1098.1,1236.8,0
33.1,64.0,27.0,0.0,0.0,0.0,0.0,5.1,284.0,302.5,269.4,156.6,27.0,0.0,0.0,1012.5,1044.6,0
27.3,76.0,42.0,30.6,17.3,25.5,51.7,77.5,355.0,275.4,318.5,175.5,132.5,58.5,28.5,1124.3,1546.6,1
26.3,77.0,26.0,0.0,12.2,8.9,40.7,74.6,162.1,386.2,321.1,143.5,63.4,9.4,3.7,1013.0,1225.8,0
25.1,65.0,47.0,4.5,12.8,10.5,51.1,72.5,257.0,287.5,167.4,267.8,54.8,46.4,0.0,979.7,1232.3,1
32.3,79.0,34.0,9.8,30.7,27.8,15.7,96.8,225.9,405.6,311.8,246.8,81.7,23.4,21.9,1190.1,1498.0,1
30.4,71.0,37.0,4.5,5.4,20.4,33.5,68.4,234.5,263.1,294.3,279.1,73.3,38.8,0.0,1070.9,1315.3,0
28.9,,49.0,32.7,35.8,53.6,54.9,66.0,304.1,210.4,408.8,224.5,150.9,54.4,30.2,1147.8,1626.4,1
29.6,84.0,28.0,25.4,15.9,13.7,40.9,23.6,300.8,338.1,205.3,217.0,117.1,49.5,11.3,1061.2,1358.6,1
26.5,79.0,27.0,0.0,16.2,35.2,21.4,64.2,245.0,316.1,371.5,179.2,109.9,44.0,0.9,1111.8,1403.6,1
34.4,72.0,33.0,2.0,0.0,16.3,23.0,52.3,141.4,298.7,281.0,173.7,97.1,3.0,0.2,894.7,1088.6,0
29.3,69.0,46.0,22.9,26.6,25.4,40.2,53.9,210.3,274.9,321.8,156.5,117.1,48.7,17.5,963.5,1315.6,0
29.2,,26.0,0.0,0.0,0.0,0.0,0.0,259.1,257.7,337.0,153.6,22.6,0.0,0.0,1007.4,1030.0,0
30.6,70.0,15.0,0.0,0.0,0.0,0.0,5.1,59.1,229.1,272.3,114.3,34.8,0.0,0.0,674.8,714.7,0
30.1,73.0,34.0,8.2,4.0,0.0,20.2,56.7,315.9,282.5,303.8,210.5,55.9,11.0,0.0,1112.7,1268.6,0
29.5,68.0,42.0,0.0,2.6,13.7,31.8,77.3,282.7,354.5,298.1,201.7,78.7,30.0,12.7,1136.9,1383.8,1
27.3,73.0,48.0,11.7,34.1,14.0,58.0,89.6,348.2,336.9,277.8,228.7,122.9,46.2,36.3,1191.5,1604.3,1
30.0,74.0,34.0,14.6,1.3,16.7,38.0,95.0,241.9,339.4,281.1,268.2,86.2,20.8,8.2,1130.6,1411.3,1
33.1,73.0,35.0,7.4,17.8,18.1,21.5,41.7,139.0,288.5,240.9,190.7,115.2,24.2,9.9,859.1,1114.7,0
32.0,70.0,47.0,31.8,24.7,29.0,45.8,95.0,291.1,296.9,294.8,241.5,68.9,44.5,26.9,1124.2,1490.8,1
32.5,75.0,23.0,0.0,0.0,0.0,21.8,46.1,305.3,216.0,129.7,267.5,77.7,13.2,0.0,918.5,1077.4,0
27.9,77.0,35.0,20.4,24.4,2.7,50.2,85.1,312.1,289.0,316.1,260.0,60.0,44.3,6.6,1177.1,1470.9,0
26.8,67.0,40.0,18.2,13.9,13.9,22.5,49.5,211.8,98.9,271.1,240.1,80.6,40.0,4.2,821.9,1064.7,0
28.7,82.0,42.0,43.2,42.6,61.4,57.1,116.2,289.6,299.4,295.3,211.0,133.3,54.5,54.9,1095.3,,1
29.1,73.0,34.0,7.8,2.4,6.7,27.9,66.5,221.3,295.7,293.3,200.9,75.2,14.3,19.9,1011.3,1232.1,0
31.4,74.0,38.0,15.1,3.8,26.4,21.2,56.4,214.9,343.8,206.9,140.7,103.8,37.4,24.8,906.3,1195.1,0
25.3,78.0,18.0,0.0,0.0,0.0,5.5,42.6,285.3,266.7,374.7,195.3,38.8,0.0,0.0,1122.0,1208.8,0
32.4,75.0,,19.0,6.3,19.8,37.1,58.4,187.3,324.1,277.2,205.6,41.6,15.1,24.4,994.2,1215.9,0
28.7,80.0,42.0,30.5,39.3,38.5,63.1,100.2,231.2,199.6,301.9,221.5,124.3,62.4,53.7,954.2,1466.2,1
28.1,76.0,30.0,9.0,5.2,4.4,21.8,36.4,189.3,296.6,224.0,236.2,123.6,18.5,7.0,946.1,1172.0,0
26.8,70.0,38.0,0.0,14.7,5.6,28.8,60.6,169.2,200.4,282.6,136.9,56.3,6.7,1.4,789.1,963.3,0
25.4,76.0,42.0,17.2,24.7,29.7,36.7,89.5,279.7,249.1,382.0,285.2,132.2,23.7,27.4,1196.0,1577.0,1
30.8,67.0,35.0,5.7,0.0,5.0,22.6,49.9,303.1,278.0,329.3,219.8,70.3,9.8,22.0,1130.1,1315.4,1
29.2,75.0,39.0,16.2,31.5,12.9,38.1,100.9,253.8,390.6,343.6,200.8,60.6,47.7,9.4,1188.8,1506.1,1
26.2,74.0,30.0,12.2,6.3,3.6,17.3,71.1,162.8,317.9,307.3,178.9,47.3,29.1,0.0,966.9,1153.9,0
26.2,73.0,36.0,8.6,11.7,15.8,24.9,64.1,300.4,305.3,263.4,215.8,84.6,25.5,0.9,1084.9,1320.9,1
28.3,73.0,43.0,7.1,20.0,17.8,41.0,81.1,359.5,315.6,212.7,275.2,86.7,60.9,25.8,1163.1,1503.5,1
32.7,63.0,39.0,0.0,0.0,17.6,7.2,53.5,202.1,244.8,255.9,182.2,34.8,6.3,0.0,885.0,1004.4,0
28.4,71.0,33.0,0.0,0.0,0.0,27.3,62.5,218.1,261.8,260.7,190.9,32.0,12.7,1.5,931.4,1067.5,0
25.7,75.0,40.0,26.4,19.5,21.1,36.1,39.3,294.2,341.4,356.6,206.6,74.6,5.0,8.2,1198.8,1429.0,1
28.5,75.0,44.0,28.2,37.0,25.2,67.1,77.0,362.2,239.9,320.9,293.2,107.8,37.6,35.9,1216.2,1632.2,1
28.4,68.0,22.0,0.0,0.0,0.0,10.6,0.0,189.4,303.6,341.5,141.4,47.8,0.0,0.0,975.9,1034.3,0
23.1,82.0,47.0,50.1,41.0,61.3,58.1,129.4,220.5,320.5,393.3,232.5,111.3,82.6,48.7,1166.7,1749.2,1
28.9,69.0,35.0,16.2,15.7,0.0,19.4,52.4,278.3,343.1,247.1,249.5,78.6,3.6,0.5,1118.0,1304.6,0
28.5,80.0,41.0,37.5,39.2,51.7,45.8,84.7,322.5,386.3,204.5,225.2,134.6,54.1,35.3,1138.5,1621.4,1
30.5,77.0,48.0,39.1,31.3,48.6,55.7,112.5,284.9,234.2,395.0,275.8,124.5,67.2,44.0,1189.9,1712.9,1
33.1,70.0,27.0,0.0,0.0,0.0,30.4,49.8,200.7,246.5,340.2,130.4,58.4,1.5,0.0,917.8,1058.0,1
31.5,85.0,32.0,30.1,32.3,32.0,44.7,60.8,328.1,272.1,224.2,204.2,126.6,16.0,37.5,1028.5,1408.5,0
28.4,67.0,36.0,0.0,12.6,0.0,20.3,49.6,270.0,182.2,358.5,247.8,47.0,14.0,8.9,1058.6,1211.0,0
26.6,80.0,32.0,8.7,11.5,27.8,43.9,65.7,220.1,250.4,314.6,172.0,86.8,41.5,13.9,957.1,1256.9,0
34.7,80.0,52.0,55.3,64.2,54.9,61.4,73.5,301.1,494.9,337.7,231.6,123.4,57.0,53.9,1365.3,1908.9,1
29.1,70.0,31.0,1.9,7.8,18.8,3.3,34.8,164.3,325.2,362.3,190.2,37.7,5.6,3.8,1041.8,1155.5,0
29.0,82.0,34.0,18.7,23.4,19.7,30.9,76.7,308.1,435.4,378.4,165.9,89.9,26.5,17.0,1287.8,1590.8,1
28.9,72.0,40.0,25.6,15.0,36.6,23.6,66.9,244.8,358.9,327.0,180.6,37.3,0.0,1.4,1111.3,1317.6,1
29.4,76.0,28.0,0.7,0.0,7.3,0.0,26.8,222.4,251.9,303.8,191.5,124.2,28.7,6.2,969.6,1163.5,0
28.7,76.0,35.0,6.9,15.4,24.0,40.5,92.0,257.2,286.1,324.8,201.1,65.6,29.0,21.0,1069.1,1363.5,0
27.7,73.0,41.0,26.2,20.9,33.5,62.9,71.2,265.4,348.5,270.0,260.8,132.9,52.4,15.4,1144.7,1560.0,1
27.8,79.0,35.0,18.3,28.9,21.3,42.4,76.4,314.8,341.9,292.4,275.0,96.6,45.9,19.0,1224.0,1572.7,0
28.9,79.0,37.0,30.3,35.9,39.8,27.2,87.2,301.7,284.6,246.9,170.7,113.3,34.9,21.1,1003.8,1393.7,0
27.8,64.0,34.0,0.0,0.0,0.0,0.0,25.0,222.2,190.2,241.5,175.8,48.6,0.0,0.0,829.7,903.3,0
27.4,82.0,26.0,10.5,0.0,10.8,25.5,75.1,298.0,503.3,264.7,226.3,91.2,32.8,19.5,1292.3,1557.8,1
29.2,64.0,41.0,2.3,1.2,0.0,6.2,46.1,265.4,284.9,236.6,251.6,89.7,25.0,0.0,1038.6,1209.1,0
28.4,80.0,52.0,55.7,58.7,47.9,83.7,90.5,274.9,328.9,336.3,270.7,145.0,72.3,54.3,1210.9,1818.9,1
32.3,81.0,38.0,14.4,35.4,35.3,60.1,96.9,268.5,332.2,286.6,228.5,124.8,58.7,26.2,1115.8,1567.5,1
23.2,67.0,,0.0,3.6,14.1,9.3,88.0,240.0,283.6,307.3,218.2,69.0,14.6,0.0,1049.2,1247.9,1
31.4,72.0,44.0,28.8,25.4,35.4,50.1,90.9,294.2,323.8,202.3,236.7,84.4,24.4,31.4,1057.0,1427.8,0
31.7,67.0,28.0,0.0,0.0,0.0,19.9,55.1,206.4,353.8,250.0,124.9,16.7,0.0,0.0,935.1,1026.8,0
24.4,73.0,52.0,33.8,44.1,38.3,80.8,82.6,261.5,325.5,320.6,231.7,126.1,55.5,42.5,1139.4,1643.0,1
28.2,72.0,40.0,3.3,14.2,24.9,68.6,37.2,367.5,239.4,271.2,264.9,116.3,14.8,5.1,1143.0,1427.4,1
28.2,79.0,51.0,40.8,48.4,57.6,58.6,134.2,346.1,334.7,314.4,225.1,164.8,48.4,46.5,1220.3,1819.5,1
25.9,82.0,32.0,5.6,23.4,38.2,75.7,117.9,225.0,288.9,204.9,212.6,104.4,42.2,30.8,931.4,1369.6,0
27.3,82.0,53.0,58.8,75.7,74.4,75.3,145.5,336.0,440.0,355.3,233.7,115.4,69.7,83.3,1365.0,2063.1,1
26.6,71.0,44.0,14.4,20.7,26.5,32.1,67.5,270.7,384.5,331.8,100.1,51.8,32.2,6.4,1087.0,1338.6,0
32.9,73.0,42.0,12.3,22.8,18.0,43.9,51.9,286.5,321.5,323.6,205.9,121.0,30.7,21.4,1137.5,1459.6,0
31.1,64.0,40.0,0.0,0.0,0.0,9.6,30.3,249.2,214.9,331.8,195.2,26.7,29.8,2.9,991.1,1090.4,0
31.8,69.0,36.0,3.3,12.2,1.9,25.2,21.7,310.8,221.8,287.1,162.3,66.9,30.5,0.0,982.1,1143.8,0
30.6,80.0,48.0,62.9,64.9,50.0,50.4,99.1,310.2,342.1,349.0,179.2,115.6,46.4,56.0,1180.5,1725.7,1
26.5,84.0,39.0,26.7,45.4,48.5,55.9,125.9,280.4,354.0,322.9,184.2,112.1,47.4,34.9,1141.4,1638.2,1
27.8,67.0,22.0,0.0,0.0,0.0,6.2,23.0,273.1,243.3,285.7,190.2,46.7,0.0,0.0,992.3,1068.2,0
30.1,70.0,29.0,0.0,0.0,0.0,9.3,51.0,247.8,256.2,173.5,263.8,68.5,12.2,0.0,941.3,1082.3,0
26.3,74.0,37.0,7.0,0.0,20.4,34.9,95.7,264.9,272.6,236.4,260.4,27.8,27.7,26.0,1034.3,1273.7,0
30.6,76.0,40.0,24.6,32.0,31.4,48.7,69.9,285.3,316.6,390.0,147.5,98.4,24.3,20.6,1139.4,1489.4,1
28.5,69.0,38.0,0.3,8.1,5.8,38.0,99.7,243.9,156.0,136.3,227.5,23.3,10.8,4.2,763.6,953.9,0
28.2,77.0,48.0,41.1,46.0,37.3,39.7,134.4,285.1,268.5,306.5,194.8,132.9,48.4,50.2,1054.9,1585.0,1
30.6,71.0,22.0,0.0,0.0,0.0,6.6,32.0,192.3,237.0,322.6,138.4,40.7,0.0,0.0,890.3,969.6,0
30.0,74.0,39.0,21.6,16.7,16.8,33.6,60.2,220.5,384.3,286.4,181.0,37.9,52.2,20.4,1072.1,1331.7,0
28.2,77.0,23.0,0.0,0.0,6.3,16.6,63.5,184.7,240.8,246.1,211.4,49.2,1.4,0.0,882.9,1020.0,0
31.6,74.0,44.0,22.4,37.0,25.8,58.5,73.8,194.2,331.6,308.3,254.0,86.5,28.5,20.1,1088.1,1440.7,0
26.6,71.0,37.0,0.0,6.6,11.2,12.3,38.5,203.2,315.2,261.1,187.2,111.4,20.3,12.7,966.7,1179.6,0
30.4,73.0,41.0,16.5,37.9,29.9,26.0,98.8,253.6,391.1,295.0,199.6,98.1,45.6,13.3,1139.2,1505.3,0
30.3,73.0,31.0,9.9,6.6,12.4,0.0,79.5,250.9,371.0,235.6,206.1,83.8,0.0,0.0,1063.5,1255.7,0
28.3,72.0,48.0,16.4,21.4,24.8,42.0,86.7,258.7,320.1,367.9,239.2,133.1,61.0,35.5,1185.9,1606.9,1
29.7,72.0,46.0,16.6,27.0,42.0,61.0,54.7,140.4,291.5,382.5,262.9,97.6,37.9,23.4,1077.4,1437.5,1
26.2,84.0,43.0,47.0,43.8,64.3,64.6,76.4,377.6,301.2,313.3,173.2,139.9,52.2,55.6,1165.2,1708.9,1
31.0,77.0,37.0,11.9,5.2,15.5,23.7,76.9,324.6,300.3,214.4,205.7,111.9,15.6,24.5,1045.0,1330.3,0
28.6,72.0,43.0,13.3,35.4,18.4,33.8,64.6,289.1,288.6,264.2,156.5,62.4,43.1,26.1,998.4,1295.4,0
27.9,78.0,32.0,9.6,21.6,31.9,15.1,61.2,362.9,341.2,277.3,195.7,124.8,25.9,25.9,1177.2,1493.3,0
31.3,72.0,45.0,12.3,30.5,28.7,29.7,98.6,214.4,343.4,327.5,198.0,62.7,40.2,28.8,1083.4,1414.9,1
27.5,81.0,51.0,46.0,58.1,38.6,78.5,123.5,402.6,384.3,270.3,236.7,151.7,58.0,69.1,1294.0,1917.5,1
25.9,76.0,47.0,41.2,27.5,28.6,41.5,118.2,227.5,406.2,266.0,184.6,72.7,46.8,45.9,1084.3,1506.7,1
25.6,73.0,32.0,0.0,1.1,6.5,35.4,37.2,260.1,408.8,306.6,120.1,92.0,11.2,0.8,1095.6,1279.8,0
30.3,77.0,41.0,14.2,36.7,22.4,46.1,75.1,201.9,329.5,356.5,117.8,148.5,40.8,40.3,1005.6,1429.9,1
26.2,65.0,28.0,0.0,0.0,0.0,0.0,47.4,223.0,338.2,216.1,156.3,46.9,0.0,0.0,933.6,1027.9,0
32.9,67.0,43.0,14.5,0.0,15.9,25.3,72.6,274.8,282.5,206.3,174.2,77.2,5.2,8.4,937.8,1156.8,0
24.4,67.0,42.0,5.2,8.0,28.4,36.1,92.4,243.3,372.9,472.3,161.4,97.1,54.5,12.0,1249.9,1583.6,1
32.7,75.0,23.0,0.0,0.0,0.0,19.6,53.6,274.5,348.9,310.6,234.7,57.0,0.0,2.1,1168.7,1301.0,1
29.5,84.0,29.0,21.2,24.9,38.5,44.8,112.8,271.2,376.3,280.3,167.1,141.3,38.0,27.4,1095.0,1543.8,1
28.8,87.0,36.0,26.0,48.8,61.3,66.8,105.8,256.3,340.6,365.4,288.8,119.8,33.7,57.6,1251.1,1770.9,1
27.8,78.0,36.0,24.2,28.3,41.5,37.7,96.4,234.0,275.1,288.0,278.3,87.2,11.2,31.9,1075.4,1433.8,0
29.9,77.0,28.0,6.7,8.7,13.4,30.1,52.1,293.2,214.9,328.9,100.8,65.1,19.8,10.8,937.8,1144.5,1
28.9,63.0,41.0,0.0,8.8,0.0,12.1,51.5,205.2,288.8,280.4,185.4,47.9,13.3,0.0,959.8,1093.4,0
31.4,71.0,40.0,20.0,2.8,23.6,32.0,85.2,307.3,399.0,292.3,179.0,71.3,42.1,13.6,1177.6,1468.4,0
29.3,69.0,36.0,0.0,7.4,17.9,17.1,87.7,312.6,276.8,268.8,54.4,66.6,20.2,4.0,912.6,1133.5,0
29.3,70.0,32.0,4.4,3.4,1.6,9.9,65.0,148.6,337.5,186.5,115.4,58.2,8.6,4.0,788.0,943.1,0
28.2,73.0,46.0,28.4,20.3,51.6,38.9,80.5,334.5,372.8,414.6,247.1,85.7,30.8,35.3,1369.0,1740.7,1
28.9,71.0,51.0,29.1,22.8,47.4,57.4,114.3,390.1,309.8,252.2,307.7,159.3,64.8,36.2,1259.8,1791.0,1
29.7,62.0,34.0,0.0,0.0,0.0,17.1,0.0,240.3,355.4,177.5,207.0,30.6,7.5,0.0,980.2,1035.5,0
25.2,78.0,33.0,13.9,12.5,32.7,48.9,41.4,292.7,135.3,277.5,214.4,93.5,14.8,23.6,919.8,1201.0,0
26.0,68.0,42.0,18.8,18.0,19.3,13.9,77.6,311.0,230.6,228.2,193.0,98.8,24.5,5.1,962.9,1239.0,0
30.6,75.0,35.0,3.2,9.9,0.0,47.3,67.1,241.6,251.9,283.8,272.5,102.6,28.5,28.4,1049.8,1336.7,0
29.4,86.0,,33.5,35.7,41.6,55.8,106.7,294.6,285.4,354.5,321.3,113.1,50.5,26.2,1255.8,1719.0,1
28.6,68.0,44.0,20.9,10.7,31.6,39.8,68.9,185.3,327.8,345.3,171.2,81.6,36.9,27.2,1029.6,1347.2,1
29.0,59.0,23.0,0.0,0.0,0.0,0.0,21.4,207.6,267.4,277.3,50.0,41.3,0.0,0.0,802.3,865.0,0
29.8,72.0,49.0,37.6,33.5,35.2,52.1,69.1,302.8,349.0,287.7,121.0,112.1,43.1,41.4,1060.5,1484.6,0
27.8,81.0,39.0,45.8,33.8,28.8,56.0,98.6,305.6,363.0,310.1,276.7,100.7,43.8,38.1,1255.3,1700.9,1
27.3,86.0,35.0,32.8,38.1,60.8,38.2,110.9,339.6,274.0,334.7,218.9,72.0,69.0,41.8,1167.1,1630.7,0
29.4,67.0,37.0,3.3,11.1,21.6,25.1,77.2,200.2,219.7,170.8,191.0,61.1,24.0,5.2,781.8,1010.4,0
26.8,77.0,38.0,12.4,18.6,19.8,57.8,116.9,237.3,340.4,329.7,126.0,67.9,37.5,31.1,1033.4,1395.2,0
29.9,71.0,24.0,0.0,0.0,0.0,1.1,43.1,332.5,240.4,173.7,134.3,41.5,0.0,0.0,880.8,966.5,0
25.3,,50.0,36.0,39.1,34.6,70.7,94.9,271.1,235.2,427.7,206.1,110.2,53.5,45.7,1140.1,1624.9,1
31.3,90.0,38.0,54.0,51.9,63.3,67.9,74.7,306.2,403.5,301.7,244.6,134.2,73.6,44.5,1256.0,1820.2,1
30.0,65.0,42.0,0.0,25.4,14.5,32.6,46.8,243.7,381.1,266.7,169.5,121.9,0.0,5.4,1061.0,,0
29.6,76.0,46.0,20.5,28.4,48.9,27.2,84.9,233.6,422.2,264.2,172.1,95.4,51.8,43.5,1092.1,1492.7,1
31.2,77.0,30.0,11.2,7.4,17.5,56.2,83.2,341.5,313.4,245.7,156.9,101.6,17.2,18.2,1057.5,1369.9,0
32.7,81.0,42.0,21.1,30.7,74.0,75.5,80.4,253.6,370.2,444.5,277.0,120.2,49.9,44.3,1345.2,1841.4,1
31.2,75.0,36.0,11.1,24.2,10.3,30.2,84.5,196.6,390.8,343.1,209.6,121.0,17.7,13.5,1140.1,1452.6,1
25.0,76.0,45.0,39.5,48.5,21.9,28.3,87.0,252.2,288.5,217.1,244.5,121.4,45.2,42.2,1002.4,,0
26.2,72.0,21.0,0.0,0.0,0.0,3.5,31.5,114.9,341.6,342.2,124.6,29.8,11.7,0.0,923.3,999.7,0
27.6,76.0,,33.2,30.4,8.9,20.3,77.6,226.8,329.1,361.8,69.7,49.5,27.2,34.6,987.4,1269.1,1
29.1,72.0,33.0,9.8,3.0,0.0,26.9,48.8,193.4,351.4,260.3,163.1,84.4,28.2,3.9,968.1,1173.2,0
30.1,78.0,41.0,24.0,29.3,26.2,54.1,75.6,308.2,335.4,322.0,175.2,91.0,34.5,19.9,1140.7,1495.3,1
27.4,72.0,42.0,18.0,7.4,15.6,26.5,38.7,225.8,390.6,291.9,218.5,68.3,41.9,11.2,1126.8,1354.5,0
29.4,76.0,32.0,8.2,27.9,6.1,42.1,58.6,302.4,317.0,398.0,341.5,51.9,23.6,11.9,1358.9,1589.2,1
27.3,74.0,32.0,0.0,11.0,16.4,33.9,49.6,326.1,210.2,233.0,220.5,83.2,23.4,8.3,989.8,1215.5,0
27.7,81.0,37.0,21.1,27.7,30.5,60.3,73.3,316.6,410.7,312.1,336.7,141.3,43.7,47.4,1376.1,1821.3,1
25.9,74.0,31.0,0.0,16.0,7.6,22.5,65.7,235.6,240.5,252.6,213.0,67.2,25.1,0.0,941.7,1145.8,0
27.0,63.0,45.0,0.0,0.0,19.3,6.4,71.6,256.2,373.6,195.3,160.1,93.2,0.0,6.7,985.1,1182.3,0
26.0,82.0,35.0,27.6,33.5,26.5,58.9,86.8,188.3,316.8,429.3,227.9,99.6,25.2,21.7,1162.3,1542.2,1
26.9,,15.0,0.0,0.0,0.0,0.0,37.5,200.2,328.2,169.1,227.7,5.4,0.0,0.0,925.2,968.1,0
31.3,70.0,35.0,0.0,8.9,11.5,4.1,67.3,198.5,363.9,288.6,268.1,94.2,0.0,17.3,1119.1,1322.3,0
26.9,70.0,30.0,0.0,0.0,0.0,28.0,40.9,275.0,312.6,165.8,150.9,39.4,0.4,0.0,904.3,1013.1,0
34.8,82.0,25.0,14.9,0.6,0.0,54.4,54.9,395.7,334.7,261.1,205.6,84.7,23.5,16.9,1197.1,1447.1,0
30.1,61.0,28.0,0.0,0.0,0.0,0.0,29.7,240.9,288.8,267.9,89.1,34.9,0.0,0.0,886.6,951.1,0
29.4,93.0,39.0,56.0,70.0,70.5,104.5,125.1,194.1,232.8,285.8,280.7,155.9,65.3,61.4,993.3,1702.1,1
27.1,80.0,49.0,52.7,50.8,75.6,69.1,131.0,273.1,350.1,357.0,302.9,96.5,66.3,55.2,1283.2,1880.3,1
30.5,75.0,41.0,28.0,31.8,31.2,38.0,101.4,274.3,250.6,282.0,209.4,107.4,49.7,16.3,1016.4,,1
27.7,74.0,33.0,8.5,0.6,21.2,18.4,50.2,255.8,311.3,348.3,161.0,60.0,9.5,22.3,1076.3,1267.0,0
29.3,76.0,42.0,20.0,29.4,31.6,66.2,79.6,231.4,253.0,380.6,227.8,88.8,34.7,45.0,1092.8,1488.2,1
34.6,77.0,34.0,16.6,12.4,24.4,25.0,82.8,272.9,238.3,255.4,218.2,0.0,20.6,17.8,984.7,1184.4,0
28.8,,32.0,22.6,22.0,36.7,41.8,89.4,189.7,404.3,292.5,201.7,140.3,0.0,35.4,1088.1,1476.1,0
31.5,77.0,29.0,0.6,8.7,0.0,18.7,79.2,198.4,364.6,291.0,198.4,94.2,22.1,5.2,1052.5,1281.1,1
27.5,75.0,24.0,8.8,0.5,3.1,6.5,45.7,272.5,286.8,302.9,169.2,47.8,18.2,0.0,1031.4,1162.0,0
28.9,,35.0,3.2,19.1,35.8,39.8,37.3,196.5,313.5,283.2,237.2,54.3,34.6,21.9,1030.5,1276.4,0
32.9,73.0,39.0,14.9,23.1,24.4,30.0,49.6,289.2,294.7,300.6,232.7,77.2,19.2,13.9,1117.3,1369.7,1
27.6,73.0,37.0,5.6,16.2,34.5,26.1,71.5,180.7,340.2,271.9,151.8,103.9,11.0,2.9,944.5,1216.3,0
33.0,81.0,35.0,26.8,20.0,25.7,58.6,86.8,367.1,279.4,306.7,164.5,52.7,40.3,15.1,1117.7,1443.7,1
30.6,78.0,30.0,0.0,12.4,16.1,48.6,42.4,211.8,364.0,359.7,183.0,80.9,34.4,28.9,1118.5,1382.0,1
27.8,56.0,43.0,0.0,0.0,0.0,12.1,40.3,217.1,264.2,296.9,202.6,103.7,1.3,0.0,980.7,1138.1,0
30.4,78.0,27.0,0.0,4.2,0.0,16.1,71.6,267.2,273.8,319.7,195.7,50.7,22.5,5.5,1056.3,1227.0,0
31.1,75.0,44.0,29.1,28.0,23.3,41.9,60.0,241.9,324.3,344.9,184.1,105.0,56.7,22.1,1095.2,1461.3,0
30.4,74.0,30.0,8.6,0.0,0.0,21.6,77.7,253.5,260.1,266.7,197.4,130.7,6.7,11.2,977.7,1234.1,0
